C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
-0.519531,0.974044,-1.086368,2.163347,0.116651,0.704820,1.385754,-1.754319,-0.863170,-1.043967,-0.346485,1.494344,-0.275819,-0.408305,1.647932,-0.601359,0
-0.645021,-0.478134,0.823471,-1.321039,-0.698126,-0.115528,-0.616946,-0.726097,-0.262576,-0.350570,0.242162,-0.764400,-1.834693,-0.326311,0.177011,2.243361,0
-2.045517,-0.762434,0.522969,-1.304873,0.869574,-1.912407,-1.179590,-0.370705,-0.141491,-2.437582,-0.112328,1.428850,0.031051,-0.484715,-0.212054,0.145198,1
1.070131,-0.621251,0.939257,-0.961287,0.960730,0.690350,-0.986064,0.129789,-0.249543,-1.304652,-0.026033,-2.150014,-0.411411,-1.162819,0.451522,0.697759,1
-0.728508,1.148853,0.895093,1.798185,-1.725889,2.321621,1.818474,0.266950,0.074505,-0.015344,-0.096190,-2.415057,-0.700007,0.452011,1.167060,-0.008727,0
0.343961,-0.231901,-1.890027,-1.235626,-1.810025,0.350718,-0.153921,-0.302536,-1.389806,-1.286676,0.712590,-0.892932,0.693413,0.841213,0.251063,1.006931,0
-2.745077,-0.336147,-0.291296,-1.153243,-1.046080,0.667107,-0.378904,0.906137,1.562577,-0.001046,-0.397106,0.628800,1.499412,0.182422,1.283711,-0.788189,0
0.682214,-0.686858,-0.826243,-1.589583,-0.240738,-0.268658,-0.961530,-0.062672,-1.457096,-0.527989,0.278214,-1.247613,0.640104,-0.813631,0.632902,0.043858,1
-0.355002,-0.599345,-0.548816,-0.722305,1.434106,-1.121867,-1.001386,-1.040961,-1.030278,-1.052828,1.056733,3.004484,0.376758,0.581022,-1.164334,1.905823,1
-1.051457,-0.058972,-0.672154,-0.775328,-1.600784,0.088405,0.073484,-0.924440,-0.269371,0.546550,-1.046884,1.200736,-0.497469,-0.310949,-0.528896,-0.409871,1
-0.574318,1.034518,-0.558879,1.320730,-2.292418,-0.325601,1.710405,0.655598,0.911468,0.266475,0.361957,-0.421116,0.418822,0.039289,-1.527349,2.429707,0
0.332324,-0.761311,-0.125946,-1.427345,0.560617,-0.437983,-1.147468,-3.005587,0.167845,-1.438457,0.108356,0.844222,0.691316,1.172101,-1.370979,0.608842,1
0.964987,-0.673310,-2.265112,-1.705212,-0.599534,1.624613,-0.906663,0.903679,-2.679557,-0.010074,-0.628572,0.499890,0.590878,0.189888,-1.000650,1.257076,1
-0.272913,-0.013283,0.518600,-0.635758,-1.501087,-0.376586,0.129180,-0.812881,-1.344094,0.661231,-0.950982,-1.719858,-2.524104,1.039439,0.249406,1.258521,0
0.354720,1.362337,0.670352,1.943452,-2.513764,1.186761,2.202522,-1.952919,-0.052576,-0.475871,-1.079427,-1.300894,0.354516,-0.205303,-0.212068,-0.344914,0
0.160041,0.322876,-0.002875,0.536197,-0.408788,0.163485,0.503537,1.238951,0.914637,2.391038,1.381487,-1.714946,0.687490,-0.729615,-0.825885,1.593915,0
0.704595,0.813866,0.276309,1.051410,-1.772855,-0.286918,1.342570,0.397711,-0.798706,-2.107241,1.233475,-0.027745,0.894930,-1.361607,-0.293024,-1.562136,0
-1.091976,0.690723,-1.918250,0.900146,-1.485268,0.838112,1.137521,-0.419096,0.477061,-0.854464,2.421762,0.677234,0.207401,0.461567,-2.587162,-0.448573,0
-1.983274,-0.452751,1.996470,-1.589430,-1.498354,0.241031,-0.501510,0.339694,-0.703270,-1.019671,0.036964,1.433854,-0.411426,0.001184,0.424110,-0.664550,0
0.155721,0.855240,1.332755,1.106389,-1.859198,-1.130659,1.410447,0.405313,1.127332,0.787260,0.193906,-0.263395,-0.206836,-1.040351,0.467454,-0.349318,0
0.380928,-0.628395,0.476831,-1.183352,0.449869,0.383832,-0.945863,-1.104465,0.120863,0.693078,0.873987,-1.737487,-0.380723,-0.161516,-0.471158,-1.531466,1
1.040773,0.382188,0.916078,1.537339,1.748690,0.322959,0.375566,-0.655853,-1.142585,-0.252861,0.387178,0.309254,-0.104137,-0.764861,-1.132448,-1.362146,1
-0.589494,-0.154620,-0.157891,-1.147040,-2.006193,-0.930048,-0.023688,1.517627,0.074566,0.249429,-0.960422,0.373099,-0.927713,1.482215,-1.003722,1.516537,0
-1.047587,-0.639342,1.308652,-1.191031,0.489698,-0.607446,-0.965500,0.304174,1.082845,-1.117283,0.405255,1.471084,-1.659227,0.653598,0.782233,0.300153,1
0.130190,-0.835592,0.037517,-1.787556,0.068838,-0.884135,-1.205462,1.334571,-1.585932,1.489396,0.182864,0.174810,-0.895464,0.849713,-0.488452,0.123921,1
1.036503,0.457390,0.027358,1.821622,2.047723,-1.178982,0.453914,1.671113,-1.655579,0.297114,1.427193,-2.061548,-0.689831,0.027833,-0.929591,0.993010,1
3.474453,0.205231,0.054926,0.199683,-0.608937,-0.279493,0.354539,0.036376,0.013845,0.926173,1.765797,1.052095,0.158097,0.856876,0.319245,0.282990,1
-0.667962,0.363298,-1.432942,1.607864,2.024631,-0.005320,0.321218,-1.060045,0.524290,0.592787,2.493989,0.868405,0.922776,1.924841,1.436926,1.431983,1
-0.689552,0.245589,-0.693294,0.440810,-0.229407,0.839769,0.374954,-0.686604,-0.896971,0.633682,0.965157,0.439239,-0.601724,0.090905,-0.480434,2.620366,1
0.240350,-0.557603,0.272389,-0.924306,0.710178,0.171603,-0.870017,0.017925,-0.734078,-0.141603,-0.004484,0.119553,1.592395,-1.049619,1.636340,-0.404752,0
1.217074,0.262153,0.022187,1.307818,1.826019,-0.767805,0.195738,0.343846,0.482246,-0.042115,-2.076606,0.900159,-0.103704,0.771172,0.749330,0.398298,1
0.604704,-0.620606,-1.465876,-0.881276,1.155162,1.640129,-1.004339,-2.075258,-1.337176,-1.581800,-1.752570,0.197216,-1.418418,-0.132964,-1.249957,-0.420295,1
0.852262,-0.621692,0.577614,-1.066363,0.703209,-1.454095,-0.961266,-1.139841,-0.516520,-0.231776,0.398232,1.939602,0.510170,-1.142906,0.366156,-1.344800,1
2.217609,0.253167,-0.788817,1.176776,1.550189,-2.149700,0.210086,0.501034,-0.863747,-0.486267,-1.216618,-0.223980,0.678337,0.662256,2.385880,0.243464,1
0.800732,-0.421537,-0.284173,-0.089225,2.044483,-0.976374,-0.806595,-0.342881,1.383534,0.813784,0.714278,0.667667,0.824713,1.133043,-0.661448,-0.580551,1
1.460524,-0.730558,-1.303760,-1.163498,1.047960,-0.144249,-1.151480,0.264518,-0.845436,0.796478,0.487819,-1.064285,2.304695,-1.417924,-0.653211,0.319595,1
-0.947110,-0.412683,2.435147,-0.878625,0.044422,1.768565,-0.596384,1.688878,-1.563288,0.943943,0.312056,-0.031811,-2.511890,-0.749031,0.749004,-1.759369,0
0.589718,0.354208,-0.485174,0.548018,-0.547920,2.959186,0.562223,-0.422213,0.244582,-0.340374,-0.562632,-1.064808,-1.416032,-0.901407,0.148039,-0.088159,0
-0.399809,-0.201441,-1.418536,-0.487475,-0.123248,-0.088859,-0.276797,-0.402061,-0.066203,-1.368394,-0.081824,-0.121629,0.529893,-1.544381,-0.044235,1.721196,0
0.104277,-0.723989,0.512608,-1.000700,1.415318,2.844577,-1.178333,-0.538766,0.374903,0.781791,0.381762,2.156360,1.197483,-1.382723,1.213814,-0.714827,1
0.357801,-0.355036,-0.092110,-0.945050,-0.429641,-1.586454,-0.466875,-0.788291,-1.083529,-1.462583,0.303800,0.004341,-0.785215,-0.779839,0.031083,-1.040149,0
0.219356,-0.708605,-1.731655,-1.348417,0.472614,0.639998,-1.063171,-0.741108,-1.173832,0.502409,1.098515,-1.049994,-0.632381,-1.450224,0.810660,1.832270,1
-1.019765,0.666664,0.521692,1.045981,-0.995281,-0.067886,1.054621,-2.238066,1.214491,-0.995395,-1.369999,0.762329,1.904154,0.003851,-0.273920,-0.968158,0
0.348954,0.982171,0.450326,1.218111,-2.264947,-0.049880,1.632600,-0.349414,0.576647,-1.014472,0.340849,1.077218,1.152406,1.162930,0.304093,-0.548237,0
-0.208188,-0.487593,-1.442138,-0.603651,1.127071,0.749929,-0.810756,0.443629,-0.802114,1.598497,0.672777,-0.297509,-0.129681,-3.167562,-0.578300,-2.026281,1
0.806436,0.252246,0.481564,0.126531,-1.042509,0.456232,0.464799,-0.641447,-0.663495,1.305836,0.051351,-0.169508,-0.897063,-1.544286,1.026606,-1.124012,1
-1.156944,-0.653817,0.884357,-1.100179,0.792195,-0.078373,-1.016137,1.840238,-0.466464,-0.679421,-0.286904,0.885926,-0.678398,-0.664800,1.638292,2.034401,1
-0.953013,0.220631,-1.326194,1.303329,2.038038,-0.517220,0.115237,0.423578,0.229159,1.479299,-0.541966,0.770960,0.959979,-0.625807,-0.391158,-1.841743,1
-1.108024,0.284184,-0.763416,0.877799,0.644035,0.751224,0.344065,1.678757,0.573043,-0.468608,1.113373,0.351723,1.004692,1.183783,0.315234,2.190241,1
-0.489807,-0.282075,0.129621,-0.715834,-0.254768,-0.078654,-0.379480,0.237245,0.600455,-0.761124,-0.367034,0.152956,-0.107120,0.646557,0.128570,0.715868,0
0.048394,-0.652533,1.800184,-1.359328,0.144324,0.513688,-0.950317,-1.164669,-0.789107,-0.339449,0.017057,-0.447273,-0.556035,0.586292,0.446430,-0.589104,1
0.688982,-0.786688,1.148601,-1.719999,-0.026856,0.536190,-1.125859,0.508698,1.645003,0.768978,1.901972,0.409794,0.187526,-0.697447,1.295324,-0.667772,1
0.076762,-0.428474,-0.942818,-1.686254,-1.868292,-0.381333,-0.430152,-1.062340,-0.028431,-0.225221,1.301877,0.379437,0.766166,-0.597226,-0.464975,-0.950264,0
-1.543601,-0.403231,0.491193,-1.153586,-0.686449,-1.249943,-0.510650,1.048859,0.298836,0.560563,0.863180,0.488876,0.436322,0.743433,-0.360393,-1.836578,0
2.508542,1.096420,0.734725,1.610522,-1.908296,-1.430292,1.761272,0.251372,-0.234849,-0.426121,2.155189,0.123098,0.887302,-0.175210,0.027621,0.944616,0
-1.073086,0.190152,1.052651,0.239508,-0.429404,-0.270832,0.315178,-1.519274,-1.193197,-0.251157,1.048046,-0.013274,-0.995020,0.677514,0.075386,-0.900060,1
-2.144830,0.576961,0.698624,0.831376,-1.044051,0.921554,0.930757,-0.088052,0.115091,1.888531,-1.053969,1.089926,-1.195459,0.880606,-0.482011,1.843542,0
0.154679,0.203658,0.339540,-0.207206,-1.606874,0.871972,0.450831,0.200389,-0.494842,1.112564,-0.617085,-0.831899,-1.310245,-0.104809,-0.660679,-1.167182,1
-1.248531,-0.491015,0.198935,-0.363562,1.739290,0.953872,-0.876123,-0.697438,0.624472,0.949033,0.664769,0.633895,-0.468746,0.378989,-0.519667,-0.323253,1
0.845239,0.264641,0.182530,0.590230,0.037783,-1.191407,0.375899,-0.413150,0.320890,0.019719,0.790494,0.870013,-1.562602,-0.185329,-1.077147,-0.924080,1
-0.401062,0.138916,0.184761,0.851436,1.359439,-1.384429,0.065030,1.121764,-0.581731,-2.262167,-0.678079,-1.430071,-0.878821,1.371549,-0.735651,-0.406330,0
1.706749,0.306186,-0.204147,1.861703,2.959366,0.296884,0.146984,0.172459,0.769270,0.611799,-0.502919,0.183860,-0.441516,-0.771578,1.924768,-0.999694,1
-2.169029,0.720165,0.430494,1.731514,0.412804,-1.099029,0.992318,-0.499895,0.323996,-1.238867,2.387801,0.566626,0.139951,-1.247687,0.845989,-0.398667,0
0.010222,0.326385,0.004441,0.188947,-1.286525,-0.251471,0.595248,0.748582,-1.115538,-0.119979,0.833883,-1.129164,0.914258,-0.134727,-0.041153,0.293460,1
-0.423881,-0.422030,-0.829040,-1.141634,-0.555869,0.316633,-0.550513,0.802225,-0.457015,0.922042,-0.358535,-0.046592,-0.169070,0.215068,0.329054,1.378751,0
-0.265342,-0.523051,-0.658818,-0.119194,2.515853,1.413873,-0.998766,0.549524,-2.451125,0.238132,0.212205,-0.582980,-1.650623,-0.380040,-1.780610,0.189343,1
-1.522194,-0.686359,0.489162,-1.721029,-0.568534,-0.665103,-0.928444,1.402173,0.161434,1.752587,-1.769160,1.617301,-0.396025,-0.316710,-0.605295,-0.273693,1
-0.139371,-0.594687,0.955983,-0.612526,1.680601,-1.595277,-1.019046,-0.315152,-0.478748,-1.669661,1.035115,-0.035204,-1.006952,0.761406,2.603881,0.884475,1
0.242742,0.621178,-1.827600,1.167508,-0.450274,-0.295090,0.935550,-0.157429,0.457193,0.720409,-1.740404,1.903791,-0.559936,0.115817,-1.376941,1.402513,0
0.249646,-0.359046,0.226587,-1.334218,-1.370651,1.448807,-0.379701,-1.553442,-0.595598,-0.205485,1.143328,-0.342313,1.355259,0.053786,-1.064373,-0.942806,0
1.189505,-0.578332,0.741474,-1.783555,-1.303677,-0.394613,-0.700882,1.351788,1.344799,-1.242792,0.735806,0.013222,1.430515,0.364253,-0.648562,0.164852,0
0.355383,-0.590108,0.123006,-0.663542,1.529814,-1.430333,-0.997587,-0.421775,-0.416621,-0.074162,-1.820093,-0.516479,0.517036,-0.260093,-1.064646,-0.415971,1
-1.402941,-0.054507,0.020253,-0.806497,-1.701872,0.283061,0.089872,-1.465188,0.938999,-0.459176,1.870238,0.473328,-0.769674,-0.833574,2.240888,2.236768,0
0.774135,0.508401,-0.848735,0.723715,-0.941921,0.055692,0.822321,-1.242613,-0.160456,0.747172,0.854329,1.820952,-0.883972,-0.245986,1.608841,0.483249,0
-0.182001,0.356151,2.068673,0.508024,-0.657277,0.103205,0.575809,-0.677890,0.747491,-0.699533,-1.435706,0.456654,0.028474,1.172555,-0.230543,-0.947812,0
-1.435462,-0.652611,0.494195,-1.062063,0.879988,0.239456,-1.023076,-1.764824,0.948968,-1.121385,-0.418249,-0.869864,0.497438,-0.014464,-1.716629,-1.831280,1
0.373769,-0.632308,-0.257667,-0.659895,1.765600,-0.529898,-1.081407,-1.009633,-1.292900,0.265062,-1.149730,-1.014852,-0.068568,0.974068,0.100606,0.176742,1
2.067849,-0.593285,1.140499,-0.678319,1.510339,-0.820180,-1.000221,0.120527,-1.012239,-0.565789,-0.665875,0.215103,1.887296,-1.107197,-0.505962,0.687578,1
-0.308523,0.219357,0.759226,-0.204186,-1.683760,-0.831354,0.480943,-0.955236,1.123847,0.225510,0.529766,0.094214,-0.689579,0.790931,-0.835188,0.909211,1
-0.842658,-0.564813,0.814534,-1.009277,0.538759,-1.555394,-0.863433,0.976992,1.077310,0.248479,0.625965,-0.419395,-0.747082,-0.779116,-0.710320,0.292178,1
0.040618,-0.243049,2.683299,-1.266070,-1.825418,-0.130271,-0.168392,-1.293570,-0.328138,-0.976370,0.062318,0.719536,0.224637,-0.605789,-0.090957,-0.499055,0
0.269103,-0.378004,-0.277829,-1.727342,-2.241122,0.071185,-0.320935,0.736868,-0.107233,-0.235692,-0.895571,-0.719375,-0.429435,-0.186130,0.976672,-0.633033,0
-0.804940,0.362585,-0.007883,1.154693,0.907606,0.241075,0.430503,0.266905,0.502067,-0.271597,-0.081180,-2.742937,0.456009,0.368489,0.718789,0.006763,1
-1.932159,0.830011,-0.970026,1.065169,-1.825578,1.120389,1.370936,1.446560,0.327867,-1.241224,-0.993936,-2.376163,-0.244835,0.105052,1.139787,1.458726,0
-0.654813,-0.245901,0.153912,-1.209758,-1.670809,-1.537959,-0.187752,-0.181291,0.415577,-0.124418,1.403339,-0.352906,0.867544,1.531263,0.179492,-0.886720,0
0.548305,0.296603,-0.816819,1.038755,0.975403,0.621391,0.329157,-0.175463,0.152957,2.386183,-1.209757,-0.551611,0.017465,0.455277,-1.644883,-0.815839,1
-0.927475,0.661684,0.058660,0.892002,-1.349367,0.703388,1.082443,-0.519739,0.890310,0.368801,1.018851,-1.061731,0.632195,-1.394605,-0.274940,0.554870,0
0.739642,1.145476,1.562729,1.172381,-3.255585,1.721907,1.964689,-0.188442,-0.182115,0.579554,-0.500093,-0.031615,-0.654690,1.991537,-1.178424,0.357598,0
-0.830955,-0.471067,1.059235,-0.276351,1.847802,0.969047,-0.858223,1.090817,-1.006456,0.453511,-0.012574,0.088061,-0.390186,-1.600096,-1.217405,-0.964018,1
0.344765,0.857856,-1.232680,1.418819,-1.100501,-2.210242,1.339278,1.072555,-1.969887,-0.429201,0.821361,-0.062303,1.557879,0.710554,-0.136960,0.728157,0
0.404848,0.224370,0.418556,0.660345,0.427609,0.649789,0.279633,-0.355250,0.953700,0.257387,-1.209753,0.621156,-2.026879,1.061295,0.026216,0.874068,1
-0.943206,-0.763259,-0.569863,-1.396472,0.647445,0.872281,-1.158837,-0.573310,-0.485415,2.809783,-0.761533,-0.702657,-1.249732,-0.757379,-0.214785,1.235287,1
1.232784,0.008918,-0.079274,-0.673696,-1.714225,-0.286246,0.182076,1.212714,0.037516,-1.008702,-1.011533,-0.168195,0.732268,-0.157257,0.236003,0.990630,0
-1.548417,1.022824,-1.577103,1.951591,-0.669226,-0.635032,1.533336,-0.360729,-1.078005,2.855376,-0.177560,-0.006980,0.956400,0.109964,0.389025,1.403571,0
0.689680,-0.608284,-0.028053,-1.030925,0.718810,-0.533883,-0.943573,0.613644,-1.194079,-0.365012,0.465805,-0.029952,0.488917,0.692321,-0.143954,0.732091,0
0.544691,0.085338,-1.021106,-0.146020,-0.819734,-0.730806,0.203368,-0.826313,-0.762071,-1.004136,-0.874507,0.074614,1.681592,-0.307511,-0.609914,-0.263134,1
-0.287158,-0.400517,0.206709,-0.349880,1.286835,0.357462,-0.701623,0.340960,1.879021,-0.971627,0.949117,0.406305,0.738734,1.287724,-1.517687,1.091624,0
-0.900629,0.133020,-0.558930,1.085367,1.969725,0.064017,-0.003696,-2.021748,0.066280,0.206806,0.821198,2.541842,-0.083617,0.066402,-0.745500,0.985938,1
0.862773,0.700071,0.139327,1.019453,-1.240408,-1.131252,1.126750,0.198057,-0.610229,-0.526392,1.155639,0.555390,-0.285669,0.451216,0.942270,-0.365393,0
0.454090,-0.280397,0.463761,-0.610584,-0.003464,0.889553,-0.401889,-1.478380,0.084619,-0.513822,0.449683,-1.130777,0.275364,0.733920,-1.079770,0.402522,0
-0.479927,-0.671784,-0.567811,-1.113321,0.856234,0.535762,-1.048234,-0.342358,-1.423681,0.719525,-1.195090,-0.644862,2.834422,0.674870,1.600836,0.445742,1
-0.290782,-0.572821,-0.732137,-0.597048,1.601387,-0.955486,-0.979857,1.143823,1.208430,0.377641,-0.815046,-0.115260,0.217155,-1.462951,0.255153,-0.495968,1
1.083214,0.243345,0.783192,1.963425,3.548646,-1.328284,-0.001354,0.228195,1.196948,0.550715,-0.635021,0.746746,-1.605838,0.889451,-0.179772,-1.119592,1
-0.327118,0.169739,-1.335849,0.321447,-0.117047,-0.961975,0.255050,0.242084,0.511942,2.844484,-0.939786,-0.211602,-0.700077,-1.112064,1.242186,-0.859775,0
-0.953060,0.204552,-2.335164,1.566830,2.776175,0.410521,0.019280,0.152833,0.765593,0.435230,0.401453,2.372261,-1.502721,0.014445,-0.792004,0.690793,1
0.023806,0.182114,0.274136,0.999805,1.494283,-1.174138,0.113681,1.253984,-0.216269,0.743093,-1.755309,-1.264561,1.158877,-0.457191,-1.028073,0.335825,1
-0.626751,0.261835,0.430118,0.341816,-0.561555,1.047405,0.431059,-0.019384,-0.787430,2.270777,0.064497,0.453797,0.212583,-0.311663,-1.888400,-0.571873,0
1.635033,0.191722,0.138855,0.315004,-0.251115,-2.018090,0.299825,0.397723,-1.708847,0.427421,-0.121800,-0.044216,0.455340,-0.612741,0.339013,-0.160169,1
0.917816,0.047023,0.241868,1.256362,2.854768,-0.554124,-0.214458,-0.465931,-2.067781,0.286364,-0.217221,0.023588,-1.263134,0.126223,0.189381,-0.487592,1
0.755347,-0.236194,-0.248507,-0.604966,-0.227098,-1.540131,-0.316396,-1.025924,0.699070,-1.155961,0.503960,-0.089128,0.976672,0.874719,0.195440,-0.522392,0
-0.158335,0.426242,1.308683,0.744120,-0.449966,0.383729,0.655883,-0.531114,0.676483,-0.323215,-0.952394,-0.213713,0.710101,0.661994,-0.544017,1.170674,1
-0.352758,0.264108,0.443239,1.634028,2.622354,0.406038,0.119903,-1.105195,-0.363909,0.348171,-0.948687,0.263756,-1.971803,1.641784,-0.459160,-0.542393,1
-0.608292,0.775964,0.230970,1.516032,-0.420002,0.124122,1.154603,-0.138780,-0.313234,0.056605,0.471789,1.812083,-1.213006,0.226747,-0.979825,2.162707,0
0.181951,0.323615,0.696994,0.899425,0.485640,-0.026971,0.416270,0.325812,0.504305,-0.245317,0.076662,0.689721,2.803729,-0.920708,1.413119,0.103570,1
0.180746,-0.273711,-2.094375,-0.634344,-0.098160,-1.971291,-0.382947,-0.597775,0.014625,1.247396,-2.491740,-0.506919,0.581872,0.971309,-1.198502,-1.377327,0
-1.606197,-0.268356,0.309700,-1.433584,-2.103754,-1.552357,-0.177209,0.629249,1.653794,-0.664502,0.300297,-0.465964,0.092777,2.453057,-0.503615,-0.403152,0
-0.264968,-0.399916,0.369074,-0.389455,1.185717,0.057807,-0.690774,-0.505434,-1.246207,1.277148,-1.236527,-0.051724,-1.413303,-1.869425,1.395180,0.308199,0
1.002732,0.334744,0.175799,0.933590,0.510339,0.063615,0.429796,-1.584013,-0.916736,-1.678435,-0.830095,-1.299330,0.901366,0.245089,-0.283226,-0.475267,1
-0.190543,-0.597843,-0.183054,-0.753740,1.348283,0.487523,-0.990755,0.160185,-0.728786,-0.893138,0.367477,0.267766,-1.621313,-0.433170,-0.072664,0.932221,1
-0.221769,-0.745812,-0.653808,-1.350122,0.668334,0.892095,-1.135872,-1.653532,0.280531,-1.093746,-0.673052,0.487189,-1.381064,0.751374,0.116021,-0.565285,1
-0.715469,-0.632508,0.075056,-0.842395,1.315280,0.694231,-1.037224,0.286284,-0.604666,0.728956,0.490414,0.267646,-0.222321,0.174428,0.153099,-1.096765,1
2.300464,-0.612860,-0.691190,-0.655224,1.672648,-0.247427,-1.044330,0.503836,1.651589,-0.823093,-1.151127,0.218695,-0.421633,-0.488035,-1.142443,-0.342878,1
-1.471389,-0.608956,2.097969,-1.018254,0.753759,-0.446978,-0.947988,0.286318,0.098802,0.053659,-0.707513,0.626185,0.248504,-0.771866,0.003203,-0.691697,1
0.340877,0.291476,-0.586677,1.459193,2.042857,0.746540,0.216389,-1.907644,0.082206,-2.596201,2.165429,-0.098530,-0.437272,-1.124651,-0.365228,1.070203,1
-0.047442,-0.319587,-1.827377,-0.916194,-0.548760,-0.349114,-0.404259,1.082354,-2.341956,-0.221579,0.876115,-1.049659,-0.299907,1.384222,0.458643,-1.933628,0
-0.673509,-0.672634,0.079212,-1.074254,0.957430,0.404740,-1.059447,-1.671731,-0.949900,0.939743,0.093874,-0.167905,0.748025,-0.270433,0.829685,-1.539660,1
0.740128,-0.157508,-0.119557,-0.278072,0.158607,2.219666,-0.241609,1.715666,0.416874,0.195851,-0.615513,-0.550007,-1.081299,0.608999,-1.309711,0.789263,0
2.254185,1.345013,0.204295,1.978601,-2.333736,-0.174619,2.159893,0.174402,1.919358,1.201501,0.290944,0.674919,-0.848061,-0.411016,-0.167700,2.006745,0
-0.325642,-0.064445,0.296366,-0.578326,-1.084117,-1.308386,0.014612,-1.262438,0.223472,0.282037,0.475289,0.792365,0.950286,-0.322750,1.568489,-1.873736,0
0.419090,0.278529,-2.220944,0.715040,0.271860,-0.373992,0.372705,1.168444,1.386762,1.051952,0.372043,-0.819321,-1.679610,0.228849,-0.811747,1.132815,1
-0.585355,-0.369355,-0.122289,-1.190649,-0.960155,-1.253009,-0.435026,0.079348,1.209335,1.148322,0.618210,-0.592467,0.641689,-0.099949,0.262116,0.833642,0
0.181789,-0.640498,0.927190,-1.173107,0.540241,-0.425642,-0.972149,0.245390,0.387230,1.643134,-0.827865,-0.652104,1.150783,1.275096,-0.603587,0.552297,1
-0.487822,0.230572,0.653657,-0.125950,-1.550520,0.246356,0.483873,-0.483478,1.248792,-0.317030,1.156274,0.396263,0.648230,-0.897407,0.941204,2.417941,1
-0.001929,-0.652135,0.567165,-0.995063,1.043148,-1.942254,-1.038506,0.471516,-1.311051,-0.121130,0.370842,1.827624,0.179481,0.714509,0.200265,2.763185,1
2.147000,-0.034318,-0.450971,-1.182169,-2.739535,-0.798668,0.221305,-0.671227,-0.674744,-0.952073,0.058682,0.313319,1.022424,0.524818,-0.080257,0.945675,0
0.340041,-0.416616,1.270817,-0.971809,-0.164918,-0.387707,-0.581354,0.778002,0.727007,-0.139276,-1.355752,-0.815414,-0.280640,0.238389,-1.218449,-1.417497,0
1.441415,-0.722657,-0.497331,-1.141712,1.059387,0.351995,-1.141274,0.519455,-0.747495,0.717663,0.080068,-0.410010,0.807075,-0.544456,1.047322,1.128389,1
-0.713565,-0.536206,-1.736481,-1.458851,-0.726927,-0.109074,-0.697407,-0.308679,-0.351492,-1.202947,0.950369,0.685099,-0.284708,0.780956,0.203964,2.333132,0
